Time,Source,Destination,Protocol,Length,Info
1970-01-01 00:00:04.571689000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3986 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.571755000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.571833000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1107 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.571897000,172.16.0.8,64.13.134.52,TCP,58,36050  >  636 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.571962000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5054 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.572033000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.572097000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1023 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.572161000,172.16.0.8,64.13.134.52,TCP,58,36050  >  903 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.572226000,172.16.0.8,64.13.134.52,TCP,58,36050  >  100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.572289000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3703 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.572356000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.572421000,172.16.0.8,64.13.134.52,TCP,58,36050  >  900 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.572486000,172.16.0.8,64.13.134.52,TCP,58,36050  >  873 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.572550000,172.16.0.8,64.13.134.52,TCP,58,36050  >  119 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.572614000,172.16.0.8,64.13.134.52,TCP,58,36050  >  26214 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.572683000,172.16.0.8,64.13.134.52,TCP,58,36050  >  20828 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.575469000,172.16.0.8,64.13.134.52,TCP,58,36051  >  32784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.575526000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.575578000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1130 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.575631000,172.16.0.8,64.13.134.52,TCP,58,36051  >  49400 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.575684000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9100 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.575736000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5950 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.575810000,172.16.0.8,64.13.134.52,TCP,58,36051  >  21571 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.575879000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1054 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.591612000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1022 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.591692000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1556 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.624171000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1935 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.624242000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1034 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.624308000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2043 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.624373000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.624437000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2323 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.624501000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5009 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.624573000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6692 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.624638000,172.16.0.8,64.13.134.52,TCP,58,36051  >  10215 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.624703000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7627 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.624767000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1039 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.624831000,172.16.0.8,64.13.134.52,TCP,58,36051  >  616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.624900000,172.16.0.8,64.13.134.52,TCP,58,36051  >  10025 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.624965000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3371 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.625029000,172.16.0.8,64.13.134.52,TCP,58,36051  >  55055 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.625094000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.625170000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5550 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.625250000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2638 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.625320000,172.16.0.8,64.13.134.52,TCP,58,36050  >  515 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.627845000,172.16.0.8,64.13.134.52,TCP,58,36050  >  555 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.627906000,172.16.0.8,64.13.134.52,TCP,58,36050  >  880 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.627970000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.628034000,172.16.0.8,64.13.134.52,TCP,58,36050  >  49159 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.628098000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8254 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.628163000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1090 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.628228000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3324 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.628297000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2000 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.628361000,172.16.0.8,64.13.134.52,TCP,58,36050  >  50003 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.628425000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9535 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.628489000,172.16.0.8,64.13.134.52,TCP,58,36050  >  161 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.628553000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.628619000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2105 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.628683000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1213 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.628747000,172.16.0.8,64.13.134.52,TCP,58,36050  >  18988 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.628811000,172.16.0.8,64.13.134.52,TCP,58,36050  >  668 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.628875000,172.16.0.8,64.13.134.52,TCP,58,36050  >  33 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.628935000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5859 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.629000000,172.16.0.8,64.13.134.52,TCP,58,36050  >  32777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.629065000,172.16.0.8,64.13.134.52,TCP,58,36050  >  56738 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.629129000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9099 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.629193000,172.16.0.8,64.13.134.52,TCP,58,36050  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.629257000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1094 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.629324000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.629388000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.629453000,172.16.0.8,64.13.134.52,TCP,58,36050  >  777 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.629517000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1074 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.629581000,172.16.0.8,64.13.134.52,TCP,58,36050  >  13722 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.629652000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.629716000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5904 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.631602000,172.16.0.8,64.13.134.52,TCP,58,36050  >  787 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.674116000,172.16.0.8,64.13.134.52,TCP,58,36051  >  20828 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.674191000,172.16.0.8,64.13.134.52,TCP,58,36051  >  26214 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.674244000,172.16.0.8,64.13.134.52,TCP,58,36051  >  119 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.674296000,172.16.0.8,64.13.134.52,TCP,58,36051  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.674348000,172.16.0.8,64.13.134.52,TCP,58,36051  >  900 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.674408000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.674462000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3703 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.674513000,172.16.0.8,64.13.134.52,TCP,58,36051  >  100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.674577000,172.16.0.8,64.13.134.52,TCP,58,36051  >  903 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.674641000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1023 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.674706000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1334 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.674770000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5054 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.674834000,172.16.0.8,64.13.134.52,TCP,58,36051  >  636 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.674903000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1107 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.674982000,172.16.0.8,64.13.134.52,TCP,58,36050  >  8383 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.675046000,172.16.0.8,64.13.134.52,TCP,58,36050  >  544 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.675110000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9111 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.676597000,172.16.0.8,64.13.134.52,TCP,58,36050  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.676657000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3211 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.676721000,172.16.0.8,64.13.134.52,TCP,58,36050  >  20221 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.676785000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6667 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.676850000,172.16.0.8,64.13.134.52,TCP,58,36050  >  7103 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.676914000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.676979000,172.16.0.8,64.13.134.52,TCP,58,36050  >  30951 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.677046000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1089 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.694124000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2910 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.694196000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5357 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.726606000,172.16.0.8,64.13.134.52,TCP,58,36051  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.726674000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2638 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.726727000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5550 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.726787000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6901 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.726838000,172.16.0.8,64.13.134.52,TCP,58,36050  >  25735 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.726890000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6969 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.726942000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3003 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.726993000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3011 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.727045000,172.16.0.8,64.13.134.52,TCP,58,36050  >  50002 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.727096000,172.16.0.8,64.13.134.52,TCP,58,36050  >  9998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.727148000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3998 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.727200000,172.16.0.8,64.13.134.52,TCP,58,36050  >  2006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.727252000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.727303000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.727356000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3005 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.727407000,172.16.0.8,64.13.134.52,TCP,58,36050  >  5633 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.727458000,172.16.0.8,64.13.134.52,TCP,58,36050  >  7402 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.727509000,172.16.0.8,64.13.134.52,TCP,58,36050  >  4321 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.729034000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5859 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.729088000,172.16.0.8,64.13.134.52,TCP,58,36051  >  33 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.729140000,172.16.0.8,64.13.134.52,TCP,58,36051  >  668 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.729192000,172.16.0.8,64.13.134.52,TCP,58,36051  >  18988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.729244000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1213 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.729296000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2105 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.729348000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.729400000,172.16.0.8,64.13.134.52,TCP,58,36051  >  161 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.729452000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9535 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.729503000,172.16.0.8,64.13.134.52,TCP,58,36051  >  50003 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.729556000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.729607000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3324 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.729659000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.729711000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8254 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.729764000,172.16.0.8,64.13.134.52,TCP,58,36051  >  49159 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.729815000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1755 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.729867000,172.16.0.8,64.13.134.52,TCP,58,36051  >  880 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.729918000,172.16.0.8,64.13.134.52,TCP,58,36051  >  555 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.731561000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5904 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.731618000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3920 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.731670000,172.16.0.8,64.13.134.52,TCP,58,36051  >  13722 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.731722000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1074 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.731773000,172.16.0.8,64.13.134.52,TCP,58,36051  >  777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.731826000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8083 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.731878000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2068 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.731930000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1094 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.731982000,172.16.0.8,64.13.134.52,TCP,58,36051  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.732034000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9099 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.732086000,172.16.0.8,64.13.134.52,TCP,58,36051  >  56738 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.732138000,172.16.0.8,64.13.134.52,TCP,58,36051  >  32777 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.734036000,172.16.0.8,64.13.134.52,TCP,58,36051  >  787 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.776652000,172.16.0.8,64.13.134.52,TCP,58,36051  >  9111 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.776744000,172.16.0.8,64.13.134.52,TCP,58,36051  >  544 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.776815000,172.16.0.8,64.13.134.52,TCP,58,36051  >  8383 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.776899000,172.16.0.8,64.13.134.52,TCP,58,36050  >  50000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.776964000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6129 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.777029000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3351 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.777092000,172.16.0.8,64.13.134.52,TCP,58,36050  >  52822 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.777156000,172.16.0.8,64.13.134.52,TCP,58,36050  >  16018 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.777220000,172.16.0.8,64.13.134.52,TCP,58,36050  >  49167 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.777284000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6789 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.777348000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6004 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.777416000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1057 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.777480000,172.16.0.8,64.13.134.52,TCP,58,36050  >  3914 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.777544000,172.16.0.8,64.13.134.52,TCP,58,36050  >  65389 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.777607000,172.16.0.8,64.13.134.52,TCP,58,36050  >  6502 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.777671000,172.16.0.8,64.13.134.52,TCP,58,36050  >  16993 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.777749000,172.16.0.8,64.13.134.52,TCP,58,36050  >  1149 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.780354000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.780412000,172.16.0.8,64.13.134.52,TCP,58,36051  >  30951 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.780476000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2010 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.780543000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7103 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.780607000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6667 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.780672000,172.16.0.8,64.13.134.52,TCP,58,36051  >  20221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
1970-01-01 00:00:04.780736000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3211 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.780803000,172.16.0.8,64.13.134.52,TCP,58,36051  >  444 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.796598000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5357 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.796660000,172.16.0.8,64.13.134.52,TCP,58,36051  >  2910 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.829150000,172.16.0.8,64.13.134.52,TCP,58,36051  >  4321 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.829237000,172.16.0.8,64.13.134.52,TCP,58,36051  >  7402 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
1970-01-01 00:00:04.829307000,172.16.0.8,64.13.134.52,TCP,58,36051  >  5633 [SYN] Seq=0 Win=4096 Len=0 MSS=1460
1970-01-01 00:00:04.829377000,172.16.0.8,64.13.134.52,TCP,58,36051  >  3005 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.829442000,172.16.0.8,64.13.134.52,TCP,58,36051  >  6006 [SYN] Seq=0 Win=3072 Len=0 MSS=1460
1970-01-01 00:00:04.829507000,172.16.0.8,64.13.134.52,TCP,58,36051  >  1080 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
